,yTestTrue,VGG16_0,VGG16_1,VGG16_2,VGG16_3,ResNet50_0,ResNet50_1,ResNet50_2,ResNet50_3,InceptionV3_0,InceptionV3_1,InceptionV3_2,InceptionV3_3,Xception_0,Xception_1,Xception_2,Xception_3
DRUSEN-4973287-1,1,1.3107009e-06,0.9395995,0.060374293,2.4922085e-05,0.0023849863,0.9696807,0.027048025,0.0008863302,0.00021721817,0.9886552,0.011061579,6.598587e-05,1.7039398e-05,0.99955183,0.0004298295,1.3279354e-06
DRUSEN-5094722-1,1,3.3903202e-06,0.015166401,0.9848225,7.595728e-06,0.00014445146,0.9930883,0.0059099076,0.0008573832,0.0044119833,0.22036357,0.772382,0.0028423818,1.037573e-05,0.9994192,0.00055652636,1.3878609e-05
DRUSEN-525301-1,1,1.4336834e-05,0.97607887,0.023856822,5.0013514e-05,0.00025973783,0.12478986,0.32314724,0.5518032,0.0066782665,0.95270675,0.040047158,0.0005678797,6.203126e-05,0.999892,4.5955454e-05,1.1125134e-07
DRUSEN-5331157-1,1,5.1937066e-05,0.9888821,0.010933104,0.00013278745,0.000113806105,0.9466594,0.052868325,0.00035861554,0.037864327,0.4294717,0.4556625,0.07700147,1.1619737e-06,0.99664825,0.0033472206,3.3479864e-06
DRUSEN-538779-1,1,3.5475372e-05,0.9984646,0.0014934556,6.5157933e-06,0.17322664,0.82464725,0.00030968848,0.0018163688,0.34230447,0.64081967,0.01611884,0.0007570929,1.2404946e-07,0.99999857,1.326822e-06,1.891685e-09
DRUSEN-5443411-1,1,5.5065902e-06,0.9030153,0.04438365,0.052595463,0.00037664582,0.9971437,0.0024412866,3.8306727e-05,0.0031655307,0.81952494,0.17406948,0.0032401062,1.4932567e-05,0.9990822,0.0008703241,3.26059e-05
DRUSEN-5477211-1,1,1.8489512e-06,0.027504394,0.97249186,1.8343701e-06,3.2036074e-05,0.87705183,0.11990304,0.0030131524,1.05312265e-05,0.99162734,0.003467492,0.0048946296,3.9356607e-07,0.999969,2.9908595e-05,6.896426e-07
DRUSEN-5477211-2,1,3.9848455e-05,0.3689642,0.6307958,0.00020020662,2.3450913e-05,0.9718921,0.0080618495,0.020022567,0.0004601234,0.795798,0.20312738,0.00061450794,1.333122e-06,0.99983454,0.00016397853,1.3971056e-07
DRUSEN-5710007-1,1,3.5540472e-07,0.98620796,0.0137812495,1.0397429e-05,6.2713656e-07,0.9836791,0.014303835,0.0020164005,0.00014425334,0.9126406,0.021062158,0.066152975,1.9889598e-08,0.9999995,5.022662e-07,2.4247816e-08
DRUSEN-5710007-2,1,1.0263786e-06,0.99547523,0.0045169606,6.732635e-06,0.0018246995,0.880037,0.11799491,0.00014338813,0.0012533057,0.95051277,0.047451887,0.0007819826,5.391207e-07,0.9977095,0.0022874535,2.3927091e-06
DRUSEN-5753467-1,1,8.061663e-06,0.99814105,0.0016479577,0.000202847,0.0052446616,0.9143547,0.043144416,0.037256245,8.261673e-05,0.9992243,0.0003968335,0.00029615156,3.9535095e-09,0.99999726,2.7383555e-06,3.3652483e-08
DRUSEN-5801431-1,1,2.4377905e-05,0.9058554,0.0937016,0.00041860648,7.587616e-06,0.9786896,0.0212832,1.9609997e-05,0.00043571478,0.25171024,0.7463132,0.0015409159,7.923389e-05,0.95741457,0.042468768,3.7465008e-05
DRUSEN-584218-1,1,1.2918584e-05,0.77844876,0.22122514,0.0003131887,8.3948595e-05,0.9980597,0.0017536156,0.00010268739,0.11543115,0.6639464,0.20409931,0.016523134,9.363009e-07,0.9995993,0.00039364485,6.1955784e-06
DRUSEN-5864720-1,1,4.6315584e-08,0.9923481,0.007650703,1.1883783e-06,4.1906097e-07,0.99908483,0.00090433354,1.0308909e-05,0.090820126,0.5417368,0.3512638,0.016179325,1.6657019e-08,0.9999987,1.2821073e-06,1.6313825e-08
DRUSEN-5864720-2,1,7.759963e-09,0.9984882,0.0015114546,3.729081e-07,0.00014273773,0.9600632,0.039775353,1.8726938e-05,0.0014101188,0.9748546,0.023251947,0.0004834012,1.0327777e-06,0.99974436,0.0002541211,4.873707e-07
DRUSEN-5929729-1,1,9.801259e-05,0.62638694,0.3576311,0.015883904,0.009417466,0.9751731,0.011473265,0.003936084,0.002481529,0.6418438,0.35513756,0.0005372006,0.0018111281,0.99660707,0.001197529,0.00038428538
DRUSEN-609387-1,1,1.4771218e-08,0.99469167,0.005241999,6.6294124e-05,4.171271e-06,0.99844223,0.0009681474,0.0005855234,0.029203998,0.40810493,0.46613058,0.096560515,9.3696066e-08,0.99998176,1.2354044e-05,5.7686348e-06
DRUSEN-609387-2,1,4.495428e-09,0.9999603,3.9209262e-05,4.474952e-07,7.2469774e-08,0.99999774,2.069442e-06,2.0104372e-08,0.0008032959,0.6580497,0.050406817,0.29074028,1.4132769e-05,0.9975299,0.0018625294,0.00059347803
DRUSEN-609387-3,1,6.842352e-08,0.9998186,0.00017841072,2.9276896e-06,3.991144e-05,0.9929294,0.0064978963,0.0005328168,0.002863632,0.9100726,0.08568372,0.0013799646,3.409271e-06,0.9398002,0.0601907,5.6573404e-06
DRUSEN-6190971-1,1,6.807898e-08,0.9984682,0.0015314459,1.3779771e-07,5.685715e-06,0.9974275,0.0024902013,7.6550416e-05,0.00033324846,0.9467287,0.05222088,0.00071712834,5.837931e-06,0.99980265,0.00018767852,3.838202e-06
DRUSEN-6190971-2,1,3.039313e-08,0.9999604,3.9481343e-05,4.1316802e-08,8.8937105e-07,0.99887663,0.0009208565,0.00020171549,0.014100065,0.94327,0.03277882,0.009851072,1.1714628e-07,0.9999831,1.6803813e-05,1.1563069e-08
DRUSEN-6193297-1,1,1.7287202e-05,0.9715039,0.02814788,0.00033094615,0.00021190225,0.94341856,0.056143668,0.0002259352,0.0010394835,0.93804616,0.05775769,0.0031566576,3.915498e-05,0.9976707,0.0022485652,4.1601477e-05
DRUSEN-6193297-2,1,1.2636535e-06,0.38489825,0.6148251,0.00027533757,8.61124e-06,0.25552133,0.7444627,7.367741e-06,0.00046137426,0.99872106,0.00074982404,6.7746936e-05,8.064062e-06,0.99738556,0.0026057786,6.2143647e-07
DRUSEN-6193297-3,1,1.5843323e-08,0.8870925,0.11290738,1.746262e-07,1.4372151e-05,0.9960376,0.0039462126,1.817558e-06,0.00074092386,0.95496804,0.042977236,0.0013138556,3.2598965e-07,0.9957397,0.0042593633,5.425386e-07
DRUSEN-6193297-4,1,2.5284528e-05,0.795492,0.20395964,0.00052308704,0.0005242613,0.79603606,0.19645043,0.0069892025,0.00018219995,0.9579048,0.040247574,0.0016653797,0.000623151,0.9878704,0.011459977,4.6417044e-05
DRUSEN-6193297-5,1,1.2401709e-07,0.9779292,0.021975558,9.5190684e-05,9.460227e-05,0.962869,0.035621822,0.0014145658,0.0023445557,0.8888223,0.10846017,0.0003729565,4.3434226e-05,0.1014513,0.8985023,3.0264182e-06
DRUSEN-6264369-1,1,1.8036703e-06,0.22672158,0.77325547,2.1105501e-05,6.7509836e-06,0.9852764,0.014228276,0.00048859906,0.00014555152,0.7841605,0.21542403,0.0002699121,7.2047774e-06,0.9999559,3.6677233e-05,2.5794165e-07
DRUSEN-7064008-1,1,2.4901917e-08,0.9998615,0.00013802285,5.198438e-07,2.1173605e-06,0.9891754,0.009609376,0.0012130579,0.0013141807,0.99748224,0.0008673149,0.0003362281,8.45632e-06,0.9999503,4.0562278e-05,6.2469445e-07
DRUSEN-7199590-1,1,1.5015519e-07,0.99667716,0.0033220968,6.6930255e-07,6.0574806e-05,0.94539726,0.012880959,0.041661337,5.4875334e-05,0.9420859,0.03736218,0.02049698,1.0804014e-07,0.9973341,0.002598484,6.7274545e-05
DRUSEN-732516-1,1,1.218436e-06,0.99861836,0.00060812314,0.00077235454,0.036066357,0.67585325,0.27832484,0.009755614,0.00045456158,0.953863,0.040354367,0.0053280676,5.1365146e-07,0.9999496,4.9655035e-05,3.3201016e-07
DRUSEN-732516-2,1,0.0018627153,0.9543421,0.037037063,0.0067581274,0.00015645717,0.99821764,0.0006899982,0.0009359031,0.04753172,0.39852014,0.5523368,0.001611323,4.7776734e-07,0.999979,2.000984e-05,5.3219355e-07
DRUSEN-732516-3,1,9.344926e-07,0.9978695,0.0021263158,3.184888e-06,4.2524982e-05,0.99189293,0.0007936085,0.0072709573,3.8217953e-05,0.96899825,0.030674415,0.0002890693,9.531278e-06,0.9848518,0.014911034,0.0002276473
DRUSEN-7345121-1,1,8.718121e-07,0.98164177,0.018356515,8.3559337e-07,7.521013e-05,0.99917763,0.00064730464,9.99126e-05,0.017587727,0.9646144,0.0168346,0.00096328463,1.8519582e-06,0.9997955,0.00020255522,8.515312e-08
DRUSEN-7350225-1,1,0.00046663484,0.79003924,0.2015442,0.0079499,0.002146015,0.9977581,9.067517e-05,5.1430434e-06,0.00078449165,0.9979493,0.0011968694,6.941474e-05,1.8077399e-06,0.99994314,5.4984255e-05,7.888221e-08
DRUSEN-7373858-1,1,0.0046891863,0.87168676,0.0035692402,0.120054744,0.005068363,0.9567355,0.03727391,0.00092219835,0.0014589078,0.97855556,0.012304559,0.0076810485,0.00011593426,0.9998259,5.762872e-05,5.389207e-07
DRUSEN-7393104-1,1,0.001089116,0.86692935,0.12503129,0.006950147,0.00020543116,0.9978802,0.0008094604,0.0011049272,0.0009030315,0.8926892,0.104344934,0.0020627333,5.5426342e-05,0.7865076,0.21339044,4.6549903e-05
DRUSEN-7513011-1,1,1.0735412e-08,0.9920723,0.007927542,1.2494236e-07,8.385221e-06,0.94280696,0.05703536,0.0001492694,4.9381408e-05,0.99977773,0.00015906314,1.3886435e-05,4.5736306e-07,0.99942565,0.0005736703,1.8825897e-07
DRUSEN-7555604-1,1,6.491713e-07,0.78451604,0.21548036,2.9114656e-06,3.4212964e-05,0.8075848,0.19160601,0.00077503105,0.00026403397,0.3200566,0.67753696,0.0021424,7.508527e-06,0.9973568,0.0025859436,4.9837567e-05
DRUSEN-7555604-2,1,7.204369e-07,0.88944036,0.11055823,7.074085e-07,1.3477658e-05,0.74814105,0.25115052,0.0006949209,0.0002059618,0.9108654,0.08844493,0.00048360543,6.246867e-05,0.9670504,0.03281788,6.9280504e-05
DRUSEN-7557808-1,1,5.2770297e-06,0.35563874,0.6393912,0.004964796,3.0329038e-06,0.9743878,0.01353548,0.012073663,0.00024693867,0.6593858,0.33990666,0.00046054213,6.12346e-06,0.9963811,0.002303561,0.0013092111
DRUSEN-7563760-1,1,1.20409095e-05,0.97563905,0.023341982,0.001006864,4.3085693e-05,0.7633456,0.23489466,0.0017166211,0.0004657189,0.8304725,0.1532583,0.015803529,1.9889772e-05,0.9999362,4.2903604e-05,9.557604e-07
DRUSEN-7675318-1,1,2.430318e-06,0.92007804,0.07987954,4.007787e-05,0.00014185354,0.9986443,0.00055748416,0.0006563109,0.00069856364,0.9675377,0.03094372,0.0008199565,0.0039226133,0.73920226,0.25683302,4.2076317e-05
DRUSEN-7675318-2,1,0.00022386663,0.38950118,0.6084929,0.001782065,2.7450924e-05,0.23795906,0.73726606,0.024747392,0.00059941865,0.6806936,0.29479542,0.02391155,1.5712668e-06,0.9999676,3.0620267e-05,2.2361581e-07
DRUSEN-7710023-1,1,1.7210705e-05,0.7582445,0.24173205,6.265905e-06,1.637838e-06,0.0030180283,0.99698,2.6216378e-07,0.008562131,0.9377414,0.051761493,0.001934991,2.828888e-07,0.9982685,0.0017302858,9.65793e-07
DRUSEN-7710023-2,1,3.2584485e-05,0.54183555,0.45795354,0.00017841045,0.00025680973,0.946267,0.050783392,0.0026926945,0.001783463,0.9749858,0.02251072,0.0007199982,1.1387849e-06,0.99723923,0.00275101,8.564599e-06
DRUSEN-7763772-1,1,2.0878574e-06,0.9871178,0.012861108,1.8980421e-05,2.6569021e-05,0.951204,0.048328444,0.00044102423,0.0018982133,0.98698026,0.010921604,0.00019996348,5.225621e-07,0.99934644,0.0006515593,1.4913564e-06
DRUSEN-781814-1,1,1.4741069e-07,0.9986286,0.00095420243,0.00041708804,5.736229e-07,0.0036094913,0.99619114,0.00019884991,0.00055679085,0.6186365,0.37210062,0.008706137,3.1558073e-05,0.99855787,0.0013487538,6.189233e-05
DRUSEN-783692-1,1,2.7101892e-06,0.9978497,0.0021473065,2.552903e-07,1.5084873e-07,0.99869245,0.0010407674,0.0002666852,1.5009186e-05,0.9996393,0.00020302752,0.0001426774,2.1658789e-07,0.99985766,0.00014167471,3.9273868e-07
DRUSEN-7915033-1,1,0.00012434585,0.48528162,0.45857236,0.056021746,0.0046815337,0.5896578,0.38177755,0.023883088,0.054247808,0.93758094,0.0039481423,0.0042230873,0.0002952281,0.9869617,0.012695198,4.7911402e-05
DRUSEN-7915033-2,1,2.1249955e-06,0.54830974,0.4496577,0.0020304,6.575809e-05,0.97167486,0.026709039,0.0015503184,0.0024518273,0.98096025,0.0076078074,0.008980053,0.001581121,0.7423407,0.25607675,1.397031e-06
DRUSEN-7915033-3,1,1.2424227e-06,0.913447,0.08469641,0.0018553333,0.002494124,0.99521697,0.0021240376,0.00016486339,0.0005074787,0.9976615,0.00032070567,0.0015103127,8.1224374e-07,0.99993217,6.326298e-05,3.6749032e-06
DRUSEN-8023853-1,1,3.0382145e-07,0.8959505,0.10348207,0.00056708435,0.00053689885,0.9903847,0.0038420775,0.005236262,6.822243e-06,0.9959347,0.0030568175,0.0010017204,8.1558875e-07,0.99992204,7.278647e-05,4.3815594e-06
DRUSEN-8039905-1,1,8.2123825e-07,0.847836,0.15215576,7.400441e-06,2.68094e-06,0.8092031,0.19076182,3.240631e-05,0.00029506526,0.43288374,0.5666793,0.00014184305,0.0017079919,0.10478804,0.89348185,2.2160868e-05
DRUSEN-8074563-1,1,5.0260702e-08,0.9998011,0.00019883054,1.2428022e-07,0.2311382,0.7581647,0.0043769414,0.0063201874,0.0060754386,0.99269617,0.0010937066,0.00013476225,6.273909e-05,0.9143873,0.08553851,1.1464877e-05
DRUSEN-8074563-2,1,1.0553479e-05,0.99959666,0.00037924398,1.3555705e-05,0.0050088554,0.90496993,0.06290695,0.027114226,0.00070775324,0.9936015,0.005277735,0.0004129836,5.9043407e-07,0.99998975,9.480383e-06,1.4612692e-07
DRUSEN-8074563-3,1,4.1055127e-06,0.99744093,0.0025309413,2.3943145e-05,2.6305888e-05,0.9593543,0.038626183,0.0019932878,0.0017987029,0.9849643,0.011101099,0.002135876,5.4514945e-05,0.98926055,0.0106794955,5.4538004e-06
DRUSEN-8086850-1,1,1.9021105e-06,0.9841754,0.015711816,0.00011093824,0.0002949637,0.99937844,0.0002498478,7.6663804e-05,0.013871174,0.8632026,0.12160748,0.0013188055,6.032086e-06,0.59080666,0.40915638,3.0881904e-05
DRUSEN-8086850-2,1,4.4874825e-05,0.99970466,0.00011695904,0.00013338466,0.00033238562,0.99912935,0.00047865033,5.9540456e-05,0.020569548,0.77005166,0.20881282,0.0005659253,0.001457165,0.99785125,0.00067022425,2.1385209e-05
DRUSEN-8086850-3,1,1.4418825e-09,0.9960508,0.003949171,1.026944e-07,7.631741e-05,0.65450674,0.3430024,0.002414533,5.9668573e-06,0.99661165,0.0033059958,7.64259e-05,6.1059313e-07,0.9995357,0.00046026628,3.5232235e-06
DRUSEN-8086850-4,1,2.0713592e-06,0.9861913,0.013564656,0.00024194024,2.2977522e-06,0.44450468,0.55101585,0.0044771405,0.010424567,0.8862695,0.10188474,0.0014212477,1.299083e-06,0.9999869,1.1744081e-05,1.11263745e-08
DRUSEN-8086850-5,1,1.2478914e-08,0.99970716,0.0002926479,1.1836672e-07,1.896843e-05,0.821674,0.17825836,4.8684054e-05,0.000108403394,0.9927186,0.0011856456,0.005987347,5.410132e-08,0.9999746,2.533098e-05,1.1192988e-08
DRUSEN-8086850-6,1,3.842042e-09,0.9950572,0.00494264,1.6837691e-07,0.00030541493,0.9895393,0.009991457,0.00016376456,2.2407555e-06,0.9811607,0.018609291,0.00022784097,2.811602e-06,0.9916033,0.008390524,3.331789e-06
DRUSEN-8086850-7,1,6.0741506e-05,0.9946509,0.00380761,0.0014807897,0.0013490233,0.99465203,0.0019420694,0.002056921,0.0011605048,0.7810333,0.21741475,0.00039152976,1.4950609e-06,0.9986418,0.0013340382,2.2652093e-05
DRUSEN-8086850-8,1,0.00033027804,0.9743162,0.007628574,0.01772491,0.048005044,0.948433,0.0030952655,0.00046677561,1.789981e-05,0.9989905,0.0009874738,4.2125253e-06,1.02090125e-05,0.9982652,0.001675833,4.873579e-05
DRUSEN-8117834-1,1,0.0081666,0.13163565,0.018190766,0.842007,0.0004956235,0.65024567,0.0064382334,0.34282047,0.000443327,0.99898475,0.00011503705,0.00045683078,2.8847982e-05,0.9996278,0.00030397723,3.9299648e-05
DRUSEN-8213975-1,1,2.5759217e-08,0.9994686,0.0005294414,1.967142e-06,0.0010707654,0.96244633,0.03115251,0.0053303204,0.10126975,0.5387107,0.28296643,0.077053145,8.164169e-08,0.9999684,3.1269163e-05,2.03232e-07
DRUSEN-8251771-1,1,2.671452e-07,0.9998834,0.000115314484,9.956555e-07,2.4308051e-06,0.9612954,0.03487009,0.0038321305,0.0002982792,0.20329095,0.7961076,0.00030324786,0.00013317367,0.94386387,0.05599882,4.080052e-06
DRUSEN-8261063-1,1,0.006421517,0.99334186,9.418054e-05,0.00014241874,0.00055038,0.99514455,0.004290423,1.4636892e-05,0.41033113,0.5373133,0.040856007,0.011499561,0.00012777172,0.9998093,6.01363e-05,2.7537853e-06
DRUSEN-8261063-2,1,0.0948598,0.017192237,0.0047657876,0.8831822,0.0039808787,0.9905109,0.0014952573,0.0040130117,0.10409966,0.8764913,0.0023904645,0.017018655,4.136344e-07,0.9999646,2.7589886e-05,7.480661e-06
DRUSEN-8261063-3,1,0.8530244,0.05450879,1.4548931e-05,0.09245224,0.29683563,0.69935817,0.001263139,0.0025430257,0.09596799,0.7038158,0.005435685,0.19478054,4.0234754e-06,0.99999344,1.457088e-06,1.056814e-06
DRUSEN-8261063-4,1,0.0217603,0.92535096,0.013855868,0.039032947,6.495154e-05,0.9875822,0.005292335,0.007060549,0.020474505,0.73359776,0.23565191,0.010275857,1.39440735e-05,0.9993443,0.0006323203,9.422974e-06
DRUSEN-8261063-5,1,0.022554524,0.97153777,0.0011036885,0.0048039556,0.0007468088,0.99923015,1.9876288e-06,2.1041578e-05,0.0064660907,0.96383345,0.016033707,0.01366676,2.647348e-06,0.99999547,1.8025218e-06,5.671024e-08
DRUSEN-8261063-6,1,0.0033084939,0.83588314,0.005563293,0.15524505,0.0017325863,0.9836818,0.010010505,0.0045751096,0.015776718,0.9821525,0.0017249307,0.00034583407,0.000226784,0.9996314,0.00013021684,1.161602e-05
DRUSEN-8261063-7,1,0.01829019,0.98133516,4.356247e-05,0.00033110174,0.0026404005,0.989441,0.007055725,0.0008628924,0.015422724,0.89996266,0.03900814,0.045606427,1.5870024e-06,0.99994075,5.7048626e-05,6.1204645e-07
DRUSEN-827677-1,1,3.9704337e-05,0.9957189,0.004176719,6.472114e-05,0.00043279838,0.99056023,0.0008923752,0.008114556,0.120779835,0.84920436,0.0022209764,0.027794804,6.614265e-06,0.99999344,2.443253e-08,1.2924513e-09
DRUSEN-8281517-1,1,0.0003268961,0.9599828,0.0052252295,0.03446501,0.008258959,0.50858104,0.045633875,0.43752614,0.0283574,0.96313196,0.0028600763,0.0056504924,0.00022171698,0.9688501,0.030481327,0.00044680637
DRUSEN-8292670-1,1,8.029278e-06,0.1295709,0.8681312,0.0022898214,1.975337e-06,0.99971384,0.00024710305,3.699333e-05,0.000884431,0.9005586,0.08334852,0.015208431,4.8484285e-06,0.9407216,0.05891948,0.0003541877
DRUSEN-8319985-1,1,3.491338e-05,5.3088074e-06,7.5538366e-05,0.99988425,0.019328268,0.058147516,0.017587088,0.90493715,0.02450842,0.17094783,0.39162764,0.41291615,0.08069088,0.041533276,0.3717452,0.5060306
DRUSEN-8339642-1,1,0.88659304,0.10981672,1.3944971e-05,0.003576302,0.0012340547,0.9985606,5.2619835e-05,0.00015267596,0.038001228,0.8518248,0.00778912,0.102384806,0.97200215,0.027823757,1.1247545e-05,0.00016273702
DRUSEN-8345703-1,1,0.0686297,0.54858416,0.0034628955,0.37932324,5.3391665e-05,0.9998659,5.3521e-05,2.7200367e-05,0.0031652586,0.993669,0.0008599044,0.0023059612,0.00036064477,0.99927837,0.0003385793,2.2446044e-05
DRUSEN-8345703-2,1,0.6390973,0.34761554,0.0013312761,0.011955957,0.0071808994,0.99083847,4.703159e-05,0.0019335554,0.70340633,0.2949413,0.00069432845,0.0009580169,0.21760854,0.7823108,7.413291e-05,6.5232693e-06
DRUSEN-8351260-1,1,2.9639355e-06,0.99982905,0.00012216152,4.583426e-05,0.00063700456,0.9951527,0.00034671027,0.003863466,0.014479442,0.9721816,0.0071216356,0.0062173465,9.060554e-07,0.99954337,0.00031890807,0.00013670427
DRUSEN-8351260-2,1,6.8510766e-05,0.9998184,9.88072e-05,1.4258915e-05,0.07333118,0.90896034,0.0060225176,0.011686017,0.0017665533,0.9849878,0.011142862,0.0021027843,8.02249e-06,0.991699,0.008284272,8.740562e-06
DRUSEN-8389446-1,1,3.8194507e-06,0.9716589,0.028314758,2.2526887e-05,9.77507e-07,0.99806625,0.0017927726,0.00014003787,0.0012108524,0.4572299,0.5397474,0.0018118159,0.00013818161,0.9996531,0.00019510103,1.35299415e-05
DRUSEN-8389446-2,1,7.407399e-07,0.99997854,2.0683538e-05,7.37725e-08,0.008519682,0.98513293,0.0060690045,0.00027834595,0.053719867,0.9208167,0.021829251,0.0036341758,3.757022e-05,0.9987017,0.0006718852,0.0005888166
DRUSEN-8389446-3,1,2.6877522e-06,0.9572945,0.042465292,0.00023751448,9.728893e-06,0.9974631,0.002404523,0.00012254738,0.0030693596,0.9698639,0.026840635,0.0002260804,1.8904012e-06,0.99999523,2.8290303e-06,3.1399047e-08
DRUSEN-8440718-1,1,1.3453551e-07,0.99631065,0.0030612291,0.0006279734,3.24604e-05,0.85352224,0.09356865,0.052876573,0.0025159768,0.46080855,0.5161342,0.020541286,8.324646e-06,0.999795,0.000175694,2.1012593e-05
DRUSEN-8440718-2,1,1.1124364e-07,0.9980223,0.00064404967,0.0013334771,0.00023763633,0.8211482,0.12709625,0.05151784,0.000435885,0.13717449,0.85166496,0.010724612,4.597032e-06,0.9995733,0.00031053176,0.000111471105
DRUSEN-8440718-3,1,1.3989066e-08,0.9933861,0.006608422,5.5579726e-06,1.0075363e-05,0.9272239,0.0433258,0.029440224,0.00023013989,0.98349816,0.015607749,0.00066387927,3.8555652e-07,0.9999633,1.8750088e-05,1.7557293e-05
DRUSEN-8440718-4,1,9.1903956e-08,0.7396403,0.26033103,2.855965e-05,0.00192292,0.12459987,0.79129344,0.08218376,0.0002434932,0.08192623,0.9020968,0.015733482,2.0364507e-06,0.9999651,3.2667125e-05,2.830989e-07
DRUSEN-8440718-5,1,3.7404482e-07,0.9840261,0.015413345,0.000560241,0.0010300622,0.98195213,0.0127770705,0.0042406535,0.0007987429,0.9713288,0.025454456,0.0024180543,5.571728e-07,0.9999174,8.117068e-05,8.1903954e-07
DRUSEN-8549730-1,1,2.7651962e-08,0.9986687,0.0013228599,8.495719e-06,0.00062749494,0.98452985,0.009575632,0.0052669244,0.0021343846,0.30968216,0.6873275,0.0008559669,4.8738393e-06,0.9977118,0.0022818123,1.578223e-06
DRUSEN-8549730-2,1,9.5725945e-08,0.99531806,0.004675455,6.4426363e-06,4.049219e-05,0.98274535,0.016706016,0.0005081431,0.010042119,0.8338471,0.1547386,0.0013721897,2.1381822e-05,0.99674404,0.0032295752,4.95372e-06
DRUSEN-8549730-3,1,4.683868e-07,0.998648,0.0013496876,1.9128786e-06,0.00016104338,0.94983,0.0467329,0.0032760724,0.00853205,0.86850065,0.1215999,0.0013674264,1.2666244e-05,0.9989214,0.0010643993,1.6063766e-06
DRUSEN-8549730-4,1,2.0164702e-05,0.99883705,0.0011420088,8.559742e-07,0.00050812843,0.0045634666,0.9929056,0.0020226906,0.041847758,0.21193494,0.73729044,0.008926879,1.5749949e-05,0.12874347,0.87123495,5.8379005e-06
DRUSEN-8549730-5,1,7.9843807e-07,0.0037299318,0.014938342,0.98133093,1.7150138e-05,0.012895916,0.7547912,0.23229584,0.0001517522,0.98857015,0.0110208,0.00025719657,1.0886651e-07,0.99999297,6.5979075e-06,3.567686e-07
DRUSEN-8549730-6,1,1.9596294e-08,2.9517838e-05,6.2438805e-05,0.999908,0.00033706916,0.9922896,0.0040440145,0.0033292088,0.0071631055,0.97440016,0.0133625595,0.0050741513,1.6796139e-06,0.99979216,0.00015797863,4.815839e-05
DRUSEN-8549730-7,1,4.23429e-06,0.0026748728,0.3907923,0.60652864,0.00069449487,0.72670084,0.26349255,0.009112084,0.008178802,0.94821674,0.035323694,0.008280694,6.024118e-05,0.9932708,0.0066467836,2.211401e-05
DRUSEN-8577392-1,1,0.00015396981,0.9783894,0.021379221,7.736553e-05,0.037574165,0.93995327,0.017015321,0.0054573403,0.05420255,0.6325166,0.10706551,0.2062153,2.0376192e-05,0.98202676,0.017736435,0.0002163893
DRUSEN-8605472-1,1,4.768113e-06,0.994321,0.00567401,2.8559825e-07,4.8950255e-06,0.99565315,0.0010801246,0.0032618493,0.0004668054,0.98249865,0.016657982,0.0003765192,6.333868e-06,0.9999249,6.876047e-05,6.9320114e-09
